Hour, Min., Sec., Elapse(min.),Actual feeding rate [g/min],Total N2 flow rate [g/min],O2 flow rate [g/min],Steam flow rate [g/min],CO2 flow rate [g/min],FNC-1,FNC-2,FNC-3,TI-2,TI-3,TI-4,TI-5,PI-2,PI-3,PI-4,PI-5,CO,CO2,CH4,O2,H2
13,49,16,42.02,4.503090909,15.17857143,2.714285714,6.550677966,0,799.9,799.9,800.2,773,797,802,783,1063.12,840.62,793.12,801.88,4.2,7.28,5.69,-0.17,10.31
13,49,17,42.03,4.503090909,15.17857143,2.714285714,6.550677966,0,799.9,799.9,800.2,773,797,802,783,1060,823.12,768.12,776.25,4.18,7.28,5.72,-0.17,10.32
13,49,18,42.05,4.503090909,15.17857143,2.714285714,6.550677966,0,799.9,799.9,800.2,773,797,802,783,1060,823.12,768.12,748.12,4.18,7.28,5.72,-0.17,10.36
13,49,19,42.07,4.503090909,15.17857143,2.714285714,6.550677966,0,799.9,799.9,800.2,773,797,802,783,1055,803.75,740.62,748.12,4.17,7.28,5.74,-0.17,10.36
13,49,20,42.08,4.503090909,15.17857143,2.714285714,6.550677966,0,799.9,799.9,800.3,773,797,802,783,1047.5,783.12,710,718.12,4.16,7.26,5.73,-0.17,10.38
13,49,21,42.1,4.503090909,15.17857143,2.714285714,6.550677966,0,799.9,799.9,800.3,773,797,802,783,1036.88,760,689.38,693.12,4.11,7.26,5.68,-0.17,10.39
13,49,22,42.12,4.503090909,15.17857143,2.714285714,6.550677966,0,799.9,799.9,800.2,773,797,802,783,1027.5,740,678.12,681.25,4.03,7.26,5.59,-0.17,10.39
13,49,23,42.13,4.503090909,15.17857143,2.714285714,6.550677966,0,799.9,799.9,800.2,773,797,802,783,1017.5,722.5,671.25,674.38,3.97,7.26,5.45,-0.17,10.35
13,49,24,42.15,4.503090909,15.17857143,2.714285714,6.550677966,0,799.9,799.9,800.2,773,797,802,783,1007.5,709.38,671.25,673.12,3.97,7.26,5.45,-0.17,10.29
13,49,25,42.17,4.503090909,15.17857143,2.714285714,6.550677966,0,799.9,799.9,800.2,773,797,802,783,1007.5,709.38,671.25,673.12,3.9,7.28,5.28,-0.17,10.29
13,49,26,42.18,4.503090909,15.17857143,2.714285714,6.550677966,0,799.9,799.9,800.2,773,797,802,783,998.75,700,673.12,675.62,3.83,7.3,5.12,-0.17,10.19
13,49,27,42.2,4.503090909,15.17857143,2.714285714,6.550677966,0,799.9,799.9,800.2,773,797,802,783,991.88,695.62,685.62,685,3.8,7.32,4.98,-0.17,10.1
13,49,28,42.22,4.503090909,15.17857143,2.714285714,6.550677966,0,799.9,800,800.2,773,797,802,783,987.5,698.12,712.5,711.88,3.78,7.34,4.91,-0.16,10
13,49,29,42.23,4.503090909,15.17857143,2.714285714,6.550677966,0,799.9,800,800.2,773,797,802,783,986.25,710,771.25,765.62,3.8,7.36,4.93,-0.17,9.93
13,49,30,42.25,4.503090909,15.17857143,2.714285714,6.550677966,0,799.9,800,800.2,773,797,802,783,992.5,736.25,841.88,835,3.8,7.36,4.93,-0.17,9.88
13,49,31,42.27,4.503090909,15.17857143,2.714285714,6.550677966,0,800,800,800.2,773,797,802,783,992.5,736.25,841.88,835,3.83,7.38,5.03,-0.17,9.88
13,49,32,42.28,4.503090909,15.17857143,2.714285714,6.550677966,0,800,799.9,800.2,773,797,802,783,1004.38,765,890,888.75,3.9,7.38,5.2,-0.17,9.88
13,49,33,42.3,4.503090909,15.17857143,2.714285714,6.550677966,0,800,799.9,800.2,773,797,802,783,1018.12,796.88,920,920,3.96,7.36,5.44,-0.16,9.91
13,49,34,42.32,4.503090909,15.17857143,2.714285714,6.550677966,0,800,799.9,800.2,773,797,802,783,1033.75,824.38,931.88,935.62,4.05,7.36,5.73,-0.17,9.98
13,49,35,42.33,4.503090909,15.17857143,2.714285714,6.550677966,0,800,799.9,800.2,773,796,802,783,1048.12,846.88,928.75,931.25,4.11,7.32,6.01,-0.17,10.05
13,49,36,42.35,4.503090909,15.17857143,2.714285714,6.550677966,0,800,799.8,800.2,773,796,802,783,1060,862.5,921.88,926.25,4.11,7.32,6.01,-0.17,10.16
13,49,37,42.37,4.503090909,15.17857143,2.714285714,6.550677966,0,800,799.8,800.2,773,796,802,783,1060,862.5,921.88,926.25,4.23,7.3,6.42,-0.17,10.16
13,49,38,42.38,4.503090909,15.17857143,2.714285714,6.550677966,0,800,799.8,800.2,773,796,802,783,1069.38,873.12,911.25,915,4.28,7.25,6.75,-0.17,10.29
13,49,39,42.4,4.503090909,15.17857143,2.714285714,6.550677966,0,800,799.7,800.2,773,796,802,783,1077.5,880.62,896.88,901.25,4.35,7.2,7.1,-0.17,10.41
13,49,40,42.42,4.503090909,15.17857143,2.714285714,6.550677966,0,800,799.7,800.2,772,796,802,783,1083.12,881.25,873.12,879.38,4.39,7.15,7.37,-0.17,10.55
13,49,41,42.43,4.503090909,15.17857143,2.714285714,6.550677966,0,800,799.7,800.2,772,796,802,783,1085.62,875,841.88,848.75,4.41,7.11,7.61,-0.17,10.66
13,49,42,42.45,4.503090909,15.17857143,2.714285714,6.550677966,0,800,799.6,800.2,772,797,802,783,1083.75,859.38,801.25,809.38,4.41,7.11,7.61,-0.17,10.76
13,49,43,42.47,4.503090909,15.17857143,2.714285714,6.550677966,0,800,799.6,800.2,772,797,802,783,1083.75,859.38,801.25,809.38,4.43,7.06,7.76,-0.17,10.76
13,49,44,42.48,4.503090909,15.17857143,2.714285714,6.550677966,0,800,799.6,800.2,772,797,802,783,1079.38,837.5,761.88,768.75,4.39,7.03,7.83,-0.17,10.82
13,49,45,42.5,4.503090909,15.17857143,2.714285714,6.550677966,0,800,799.6,800.2,772,797,802,783,1070.62,810,723.75,729.38,4.35,7,7.81,-0.17,10.89
13,49,46,42.52,4.503090909,15.17857143,2.714285714,6.550677966,0,799.9,799.6,800.1,772,797,802,783,1058.75,781.88,691.88,697.5,4.32,6.96,7.71,-0.17,10.91
13,49,47,42.53,4.503090909,15.17857143,2.714285714,6.550677966,0,800,799.6,800.2,772,797,802,783,1046.25,753.12,668.12,672.5,4.23,6.95,7.53,-0.17,10.89
13,49,48,42.55,4.503090909,15.17857143,2.714285714,6.550677966,0,800,799.6,800.2,772,797,802,783,1033.12,728.75,655,659.38,4.23,6.95,7.53,-0.17,10.85
13,49,49,42.57,4.503090909,15.17857143,2.714285714,6.550677966,0,800,799.6,800.1,772,797,802,783,1033.12,728.75,655,659.38,4.11,6.95,7.27,-0.17,10.85
13,49,50,42.58,4.503090909,15.17857143,2.714285714,6.550677966,0,800,799.6,800.1,772,797,802,783,1020,706.25,642.5,646.88,3.97,6.96,6.91,-0.17,10.75
13,49,51,42.6,4.503090909,15.17857143,2.714285714,6.550677966,0,800,799.6,800.1,773,797,802,783,1006.88,689.38,637.5,640.62,3.86,7,6.57,-0.17,10.62
13,49,52,42.62,4.503090909,15.17857143,2.714285714,6.550677966,0,800,799.6,800.1,773,797,802,783,995,677.5,646.88,646.88,3.72,7.05,6.14,-0.17,10.44
13,49,53,42.63,4.503090909,15.17857143,2.714285714,6.550677966,0,800,799.6,800,773,797,802,783,985.62,675,673.12,671.88,3.6,7.11,5.76,-0.17,10.25
13,49,54,42.65,4.503090909,15.17857143,2.714285714,6.550677966,0,800,799.6,800,773,797,802,783,980,680.62,703.75,702.5,3.6,7.11,5.76,-0.16,10.05
13,49,55,42.67,4.503090909,15.17857143,2.714285714,6.550677966,0,800,799.6,800,773,797,802,783,980,680.62,703.75,737.5,3.51,7.18,5.47,-0.16,10.05
13,49,56,42.68,4.503090909,15.17857143,2.714285714,6.550677966,0,800,799.6,800,773,797,803,783,979.38,693.12,736.25,737.5,3.48,7.24,5.28,-0.15,9.88
13,49,57,42.7,4.503090909,15.17857143,2.714285714,6.550677966,0,800,799.6,800,773,797,803,783,981.25,713.12,773.75,771.88,3.49,7.31,5.23,-0.15,9.74
13,49,58,42.72,4.503090909,15.17857143,2.714285714,6.550677966,0,800,799.6,800,773,796,803,783,986.25,734.38,799.38,800.62,3.57,7.38,5.34,-0.15,9.68
13,49,59,42.73,4.503090909,15.17857143,2.714285714,6.550677966,0,800,799.6,800,773,796,803,783,994.38,753.12,806.25,808.12,3.66,7.39,5.57,-0.15,9.66
13,50,0,42.75,4.503090909,15.17857143,2.714285714,6.550677966,0,800,799.6,800,773,796,803,783,1002.5,768.75,807.5,811.25,3.78,7.4,5.91,-0.15,9.73
13,50,1,42.77,4.503090909,15.17857143,2.714285714,6.550677966,0,800,799.6,800,773,796,802,783,1002.5,768.75,807.5,821.88,3.78,7.4,5.91,-0.15,9.73
13,50,2,42.78,4.503090909,15.17857143,2.714285714,6.550677966,0,800.1,799.6,800,773,796,802,783,1010,781.25,820,821.88,3.9,7.4,6.3,-0.16,9.84
13,50,3,42.8,4.503090909,15.17857143,2.714285714,6.550677966,0,800.1,799.6,800,773,796,802,783,1017.5,796.88,863.12,863.75,4.02,7.39,6.75,-0.16,9.98
13,50,4,42.82,4.503090909,15.17857143,2.714285714,6.550677966,0,800,799.6,800,773,796,802,783,1028.75,816.88,901.25,903.75,4.16,7.36,7.16,-0.16,10.12
13,50,5,42.83,4.503090909,15.17857143,2.714285714,6.550677966,0,800,799.6,800,773,797,802,783,1041.25,835.62,913.12,918.75,4.24,7.31,7.53,-0.16,10.29
13,50,6,42.85,4.503090909,15.17857143,2.714285714,6.550677966,0,800.1,799.6,800,773,797,802,783,1054.38,852.5,903.12,910,4.34,7.28,7.86,-0.17,10.44
13,50,7,42.87,4.503090909,15.17857143,2.714285714,6.550677966,0,800.1,799.6,800,773,797,802,783,1054.38,852.5,903.12,893.12,4.34,7.28,7.86,-0.17,10.44
13,50,8,42.88,4.503090909,15.17857143,2.714285714,6.550677966,0,800.1,799.6,800,773,797,802,783,1063.75,860,882.5,893.12,4.39,7.21,8.12,-0.17,10.6
13,50,9,42.9,4.503090909,15.17857143,2.714285714,6.550677966,0,800,799.6,800,773,797,802,783,1069.38,861.88,852.5,863.75,4.43,7.18,8.31,-0.16,10.74
13,50,10,42.92,4.503090909,15.17857143,2.714285714,6.550677966,0,800.1,799.6,800,773,796,802,783,1072.5,855.62,821.25,835.62,4.45,7.12,8.38,-0.17,10.85
13,50,11,42.93,4.503090909,15.17857143,2.714285714,6.550677966,0,800,799.5,800,773,796,802,783,1069.38,843.75,794.38,806.25,4.43,7.07,8.37,-0.17,10.93
13,50,12,42.95,4.503090909,15.17857143,2.714285714,6.550677966,0,800,799.5,800,773,796,802,783,1069.38,843.75,794.38,776.25,4.43,7.07,8.37,-0.17,10.95
13,50,13,42.97,4.503090909,15.17857143,2.714285714,6.550677966,0,800,799.5,800,773,796,802,783,1066.25,826.25,766.25,776.25,4.38,7.06,8.25,-0.17,10.95
13,50,14,42.98,4.503090909,15.17857143,2.714285714,6.550677966,0,800,799.5,800,773,797,802,783,1060,807.5,745.62,755,4.28,7.03,8.01,-0.17,10.98
13,50,15,43,4.503090909,15.17857143,2.714285714,6.550677966,0,800,799.5,800,773,797,802,783,1052.5,789.38,727.5,737.5,4.17,7.03,7.71,-0.17,10.91
13,50,16,43.02,4.503090909,15.17857143,2.714285714,6.550677966,0,800,799.5,800,773,797,802,783,1044.38,769.38,705.62,715.62,4.03,7.05,7.32,-0.17,10.82
13,50,17,43.03,4.503090909,15.17857143,2.714285714,6.550677966,0,800,799.6,800,773,797,802,783,1033.75,751.88,689.38,700,3.87,7.07,6.88,-0.17,10.69
13,50,18,43.05,4.503090909,15.17857143,2.714285714,6.550677966,0,800,799.6,800,773,797,802,783,1033.75,751.88,689.38,685,3.87,7.07,6.88,-0.17,10.51
13,50,19,43.07,4.503090909,15.17857143,2.714285714,6.550677966,0,800,799.6,800,773,796,802,783,1023.75,733.75,675,685,3.72,7.14,6.47,-0.17,10.51
13,50,20,43.08,4.503090909,15.17857143,2.714285714,6.550677966,0,800,799.6,800,773,796,802,783,1013.75,717.5,666.88,675.62,3.57,7.21,6.01,-0.17,10.31
13,50,21,43.1,4.503090909,15.17857143,2.714285714,6.550677966,0,800,799.6,800,773,796,802,783,1004.38,706.25,675,681.25,3.45,7.28,5.61,-0.18,10.11
13,50,22,43.12,4.503090909,15.17857143,2.714285714,6.550677966,0,800,799.7,800,773,796,802,783,997.5,701.88,690.62,696.88,3.35,7.39,5.23,-0.17,9.9
13,50,23,43.13,4.503090909,15.17857143,2.714285714,6.550677966,0,800,799.7,800,773,796,802,783,992.5,702.5,705,710,3.3,7.49,4.93,-0.18,9.71
13,50,24,43.15,4.503090909,15.17857143,2.714285714,6.550677966,0,800,799.7,799.9,773,796,802,783,992.5,702.5,705,721.88,3.3,7.49,4.93,-0.18,9.71
13,50,25,43.17,4.503090909,15.17857143,2.714285714,6.550677966,0,800,799.7,799.9,773,796,802,783,989.38,708.12,715.62,734.38,3.29,7.57,4.72,-0.16,9.46
13,50,26,43.18,4.503090909,15.17857143,2.714285714,6.550677966,0,800.1,799.7,799.9,773,796,803,783,988.12,714.38,728.12,734.38,3.33,7.65,4.61,-0.18,9.43
13,50,27,43.2,4.503090909,15.17857143,2.714285714,6.550677966,0,800,799.7,799.9,773,796,803,783,988.12,721.88,742.5,745,3.38,7.74,4.59,-0.18,9.35
13,50,28,43.22,4.503090909,15.17857143,2.714285714,6.550677966,0,800,799.8,799.9,773,796,803,783,990.62,736.25,795.62,796.88,3.48,7.78,4.65,-0.18,9.34
13,50,29,43.23,4.503090909,15.17857143,2.714285714,6.550677966,0,800.1,799.8,799.9,773,796,803,783,996.88,756.25,832.5,835.62,3.59,7.8,4.82,-0.17,9.36
13,50,30,43.25,4.503090909,15.17857143,2.714285714,6.550677966,0,800.1,799.8,799.9,773,796,803,783,996.88,756.25,832.5,864.38,3.59,7.8,4.82,-0.18,9.44
13,50,31,43.27,4.503090909,15.17857143,2.714285714,6.550677966,0,800.1,799.8,799.9,773,796,803,783,1005,777.5,862.5,864.38,3.7,7.81,5.09,-0.17,9.55
13,50,32,43.28,4.503090909,15.17857143,2.714285714,6.550677966,0,800.1,799.8,799.9,773,796,803,783,1018.12,799.38,900,900.62,3.83,7.81,5.37,-0.17,9.55
13,50,33,43.3,4.503090909,15.17857143,2.714285714,6.550677966,0,800.1,799.8,799.9,773,796,803,783,1031.88,823.12,923.12,926.88,3.96,7.8,5.73,-0.17,9.68
13,50,34,43.32,4.503090909,15.17857143,2.714285714,6.550677966,0,800.1,799.8,799.9,773,796,803,783,1045.62,846.25,931.25,935.62,4.05,7.76,6.03,-0.17,9.81
13,50,35,43.33,4.503090909,15.17857143,2.714285714,6.550677966,0,800.1,799.8,799.9,773,796,802,783,1060,865,950.62,951.25,4.17,7.71,6.34,-0.17,9.98
13,50,36,43.35,4.503090909,15.17857143,2.714285714,6.550677966,0,800.1,799.8,799.9,773,796,802,783,1060,865,950.62,971.25,4.17,7.71,6.34,-0.17,10.11
13,50,37,43.37,4.503090909,15.17857143,2.714285714,6.550677966,0,800.1,799.7,800,773,796,802,783,1074.38,883.75,967.5,971.25,4.23,7.68,6.6,-0.17,10.11
13,50,38,43.38,4.503090909,15.17857143,2.714285714,6.550677966,0,800.1,799.7,800,773,796,802,783,1088.75,901.25,968.75,971.88,4.28,7.62,6.8,-0.17,10.23
13,50,39,43.4,4.503090909,15.17857143,2.714285714,6.550677966,0,800.1,799.7,800,773,796,802,783,1101.25,913.12,953.12,957.5,4.3,7.56,6.92,-0.17,10.32
13,50,40,43.42,4.503090909,15.17857143,2.714285714,6.550677966,0,800.1,799.6,800,773,797,802,783,1109.38,918.75,932.5,936.88,4.32,7.51,6.96,-0.17,10.41
13,50,41,43.43,4.503090909,15.17857143,2.714285714,6.550677966,0,800.1,799.6,800,773,797,802,783,1115.62,918.75,907.5,911.88,4.3,7.46,6.92,-0.17,10.45
13,50,42,43.45,4.503090909,15.17857143,2.714285714,6.550677966,0,800.1,799.6,800,773,797,802,783,1115.62,918.75,907.5,883.75,4.3,7.46,6.92,-0.17,10.48
13,50,43,43.47,4.503090909,15.17857143,2.714285714,6.550677966,0,800.1,799.6,800,773,797,802,783,1118.75,911.25,878.12,883.75,4.26,7.44,6.8,-0.17,10.48
13,50,44,43.48,4.503090909,15.17857143,2.714285714,6.550677966,0,800.1,799.6,800,773,797,802,783,1118.12,900,853.12,858.12,4.17,7.4,6.61,-0.17,10.48
13,50,45,43.5,4.503090909,15.17857143,2.714285714,6.550677966,0,800.1,799.5,800,773,797,802,783,1116.88,884.38,825.62,831.25,4.09,7.39,6.36,-0.17,10.43
13,50,46,43.52,4.503090909,15.17857143,2.714285714,6.550677966,0,800.1,799.5,800,773,797,802,783,1110.62,865,800,804.38,3.97,7.38,6.06,-0.17,10.35
13,50,47,43.53,4.503090909,15.17857143,2.714285714,6.550677966,0,800.1,799.5,800,773,797,802,783,1103.12,843.75,775,780,3.83,7.39,5.73,-0.17,10.24
13,50,48,43.55,4.503090909,15.17857143,2.714285714,6.550677966,0,800.1,799.6,800,773,797,802,783,1103.12,843.75,775,753.75,3.83,7.39,5.73,-0.17,10.1
13,50,49,43.57,4.503090909,15.17857143,2.714285714,6.550677966,0,800.1,799.6,800,773,797,802,783,1095,821.25,748.75,753.75,3.67,7.43,5.4,-0.17,10.1
13,50,50,43.58,4.503090909,15.17857143,2.714285714,6.550677966,0,800,799.6,800,773,797,802,783,1083.12,796.88,714.38,719.38,3.53,7.46,5.01,-0.17,9.94
13,50,51,43.6,4.503090909,15.17857143,2.714285714,6.550677966,0,800,799.6,800,773,797,802,783,1070,771.25,695.62,698.12,3.4,7.53,4.67,-0.17,9.77
13,50,52,43.62,4.503090909,15.17857143,2.714285714,6.550677966,0,800,799.6,800,773,797,802,783,1055.62,748.75,683.75,687.5,3.29,7.59,4.36,-0.17,9.59
13,50,53,43.63,4.503090909,15.17857143,2.714285714,6.550677966,0,800,799.6,800,773,797,802,783,1042.5,730.62,674.38,677.5,3.22,7.68,4.11,-0.17,9.41
13,50,54,43.65,4.503090909,15.17857143,2.714285714,6.550677966,0,800,799.6,800,773,797,802,783,1042.5,730.62,674.38,685,3.22,7.68,4.11,-0.17,9.25
13,50,55,43.67,4.503090909,15.17857143,2.714285714,6.550677966,0,800.1,799.6,799.9,773,797,802,783,1030.62,716.25,684.38,685,3.21,7.75,3.96,-0.17,9.25
13,50,56,43.68,4.503090909,15.17857143,2.714285714,6.550677966,0,800.1,799.6,799.9,773,797,803,783,1022.5,711.88,705.62,705.62,3.26,7.81,3.91,-0.17,9.16
13,50,57,43.7,4.503090909,15.17857143,2.714285714,6.550677966,0,800.1,799.6,799.9,773,797,803,783,1015,714.38,721.25,721.88,3.33,7.86,3.99,-0.17,9.1
13,50,58,43.72,4.503090909,15.17857143,2.714285714,6.550677966,0,800.1,799.6,799.9,773,797,803,783,1013.12,724.38,773.75,768.75,3.45,7.9,4.2,-0.17,9.11
13,50,59,43.73,4.503090909,15.17857143,2.714285714,6.550677966,0,800.1,799.7,799.9,773,797,803,783,1016.25,746.25,844.38,838.75,3.6,7.93,4.5,-0.17,9.16
13,51,0,43.75,4.503090909,15.17857143,2.714285714,6.550677966,0,800.1,799.7,799.9,773,797,803,783,1024.38,775,910,907.5,3.6,7.93,4.5,-0.17,9.27
13,51,1,43.77,4.503090909,15.17857143,2.714285714,6.550677966,0,800.1,799.6,799.9,773,797,803,783,1024.38,775,910,907.5,3.75,7.93,4.91,-0.17,9.27
13,51,2,43.78,4.503090909,15.17857143,2.714285714,6.550677966,0,800.1,799.6,799.9,773,797,803,783,1041.88,810.62,966.88,964.38,3.9,7.89,5.35,-0.17,9.43
13,51,3,43.8,4.503090909,15.17857143,2.714285714,6.550677966,0,800.1,799.6,799.9,773,797,803,783,1060.62,846.88,996.88,996.88,4.08,7.86,5.88,-0.17,9.61
13,51,4,43.82,4.503090909,15.17857143,2.714285714,6.550677966,0,800.1,799.6,799.9,773,797,803,783,1079.38,877.5,995.62,999.38,4.23,7.8,6.39,-0.17,9.84
13,51,5,43.83,4.503090909,15.17857143,2.714285714,6.550677966,0,800.1,799.6,799.9,772,797,802,783,1095.62,899.38,989.38,993.75,4.35,7.74,6.92,-0.17,10.04
13,51,6,43.85,4.503090909,15.17857143,2.714285714,6.550677966,0,800.1,799.6,799.9,772,797,802,783,1108.75,916.88,988.12,992.5,4.35,7.74,6.92,-0.17,10.25
13,51,7,43.87,4.503090909,15.17857143,2.714285714,6.550677966,0,800.2,799.5,799.9,772,797,802,783,1108.75,916.88,988.12,992.5,4.47,7.65,7.38,-0.17,10.25
13,51,8,43.88,4.503090909,15.17857143,2.714285714,6.550677966,0,800.2,799.5,799.9,772,797,802,783,1120.62,930,978.75,983.12,4.55,7.57,7.74,-0.17,10.44
13,51,9,43.9,4.503090909,15.17857143,2.714285714,6.550677966,0,800.1,799.5,799.9,772,797,802,783,1130.62,938.12,961.25,967.5,4.62,7.5,8.05,-0.17,10.61
13,51,10,43.92,4.503090909,15.17857143,2.714285714,6.550677966,0,800.1,799.4,799.9,772,797,802,783,1138.75,939.38,935.62,940.62,4.64,7.43,8.24,-0.17,10.74
13,51,11,43.93,4.503090909,15.17857143,2.714285714,6.550677966,0,800.2,799.4,799.9,772,797,802,783,1140.62,934.38,910,915,4.65,7.34,8.35,-0.17,10.85
13,51,12,43.95,4.503090909,15.17857143,2.714285714,6.550677966,0,800.1,799.4,799.9,772,797,802,783,1141.88,923.12,883.75,888.75,4.65,7.34,8.35,-0.17,10.93
13,51,13,43.97,4.503090909,15.17857143,2.714285714,6.550677966,0,800.1,799.4,799.9,772,797,802,783,1141.88,923.12,883.75,888.75,4.65,7.28,8.37,-0.17,10.93
13,51,14,43.98,4.503090909,15.17857143,2.714285714,6.550677966,0,800.1,799.3,800,772,797,802,783,1138.75,908.12,853.12,858.75,4.62,7.24,8.29,-0.17,10.98
13,51,15,44,4.503090909,15.17857143,2.714285714,6.550677966,0,800.1,799.3,800,772,797,802,783,1133.75,888.75,821.25,825.62,4.56,7.19,8.14,-0.17,10.99
13,51,16,44.02,4.503090909,15.17857143,2.714285714,6.550677966,0,800.1,799.3,800,772,797,802,783,1126.25,866.25,790.62,796.88,4.49,7.18,7.89,-0.17,10.98
13,51,17,44.03,4.503090909,15.17857143,2.714285714,6.550677966,0,800.1,799.3,800,772,797,802,783,1116.88,841.25,758.75,764.38,4.38,7.14,7.62,-0.17,10.94
13,51,18,44.05,4.503090909,15.17857143,2.714285714,6.550677966,0,800.1,799.3,800,772,797,802,783,1104.38,812.5,723.75,729.38,4.38,7.14,7.62,-0.17,10.86
13,51,19,44.07,4.503090909,15.17857143,2.714285714,6.550677966,0,800.1,799.4,800,772,797,802,783,1104.38,812.5,723.75,729.38,4.26,7.15,7.29,-0.17,10.86
13,51,20,44.08,4.503090909,15.17857143,2.714285714,6.550677966,0,800.1,799.4,800,772,797,802,783,1090,786.25,705,708.75,4.11,7.18,6.86,-0.17,10.75
13,51,21,44.1,4.503090909,15.17857143,2.714285714,6.550677966,0,800.1,799.4,800,772,797,802,783,1075.62,761.88,690,693.75,3.93,7.21,6.39,-0.17,10.56
13,51,22,44.12,4.503090909,15.17857143,2.714285714,6.550677966,0,800.1,799.4,800,772,797,802,783,1060.62,740.62,686.88,688.75,3.8,7.26,5.97,-0.16,10.36
13,51,23,44.13,4.503090909,15.17857143,2.714285714,6.550677966,0,800.1,799.4,800,772,797,802,783,1048.75,728.12,695,696.88,3.7,7.34,5.62,-0.17,10.16
13,51,24,44.15,4.503090909,15.17857143,2.714285714,6.550677966,0,800.1,799.4,800,772,797,802,783,1038.75,721.25,703.75,706.25,3.7,7.34,5.62,-0.17,9.94
13,51,25,44.17,4.503090909,15.17857143,2.714285714,6.550677966,0,800.1,799.4,800,772,797,802,783,1038.75,721.25,703.75,706.25,3.63,7.4,5.37,-0.17,9.94
13,51,26,44.18,4.503090909,15.17857143,2.714285714,6.550677966,0,800.2,799.4,800,772,797,803,783,1030.62,721.88,735,731.88,3.63,7.49,5.26,-0.17,9.79
13,51,27,44.2,4.503090909,15.17857143,2.714285714,6.550677966,0,800.2,799.4,800,772,797,803,783,1028.75,733.12,786.88,781.25,3.67,7.55,5.3,-0.17,9.66
13,51,28,44.22,4.503090909,15.17857143,2.714285714,6.550677966,0,800.2,799.4,800,772,797,803,783,1030.62,752.5,831.25,828.75,3.75,7.59,5.48,-0.17,9.62
13,51,29,44.23,4.503090909,15.17857143,2.714285714,6.550677966,0,800.2,799.4,800,772,797,803,783,1038.75,775.62,868.12,866.88,3.87,7.61,5.79,-0.17,9.66
13,51,30,44.25,4.503090909,15.17857143,2.714285714,6.550677966,0,800.2,799.4,800,772,797,803,783,1048.12,800,900.62,898.12,3.87,7.61,5.79,-0.17,9.74
13,51,31,44.27,4.503090909,15.17857143,2.714285714,6.550677966,0,800.2,799.4,800,772,797,803,783,1048.12,800,900.62,903.75,3.97,7.62,6.16,-0.17,9.74
13,51,32,44.28,4.503090909,15.17857143,2.714285714,6.550677966,0,800.2,799.4,800,772,797,803,783,1058.12,821.25,903.75,903.75,4.11,7.61,6.62,-0.17,9.86
13,51,33,44.3,4.503090909,15.17857143,2.714285714,6.550677966,0,800.2,799.4,800,772,797,802,783,1068.12,838.75,904.38,905.62,4.23,7.57,7.03,-0.17,10.04
13,51,34,44.32,4.503090909,15.17857143,2.714285714,6.550677966,0,800.2,799.4,800,772,797,802,783,1076.88,852.5,898.12,900.62,4.34,7.55,7.45,-0.16,10.2
13,51,35,44.33,4.503090909,15.17857143,2.714285714,6.550677966,0,800.2,799.4,800,772,797,802,783,1083.12,863.12,890,893.12,4.34,7.55,7.45,-0.15,10.36
13,51,36,44.35,4.503090909,15.17857143,2.714285714,6.550677966,0,800.2,799.4,800,772,797,802,783,1088.75,868.12,873.12,876.88,4.44,7.45,8,-0.15,10.55
13,51,37,44.37,4.503090909,15.17857143,2.714285714,6.550677966,0,800.2,799.4,800,772,797,802,783,1088.75,868.12,873.12,857.5,4.5,7.43,8.17,-0.15,10.55
13,51,38,44.38,4.503090909,15.17857143,2.714285714,6.550677966,0,800.2,799.4,800,772,797,802,783,1091.88,866.88,852.5,857.5,4.55,7.36,8.4,-0.15,10.66
13,51,39,44.4,4.503090909,15.17857143,2.714285714,6.550677966,0,800.2,799.5,800,772,797,802,783,1091.88,860,828.75,835,4.57,7.31,8.58,-0.14,10.8
13,51,40,44.42,4.503090909,15.17857143,2.714285714,6.550677966,0,800.2,799.5,800,772,797,802,783,1089.38,848.12,808.75,812.5,4.61,7.26,8.67,-0.15,10.89
13,51,41,44.43,4.503090909,15.17857143,2.714285714,6.550677966,0,800.2,799.5,800,772,797,802,783,1086.25,837.5,795.62,800,4.57,7.2,8.69,-0.15,10.98
13,51,42,44.45,4.503090909,15.17857143,2.714285714,6.550677966,0,800.2,799.6,800,772,797,802,783,1086.25,837.5,795.62,794.38,4.57,7.2,8.69,-0.16,10.99
13,51,43,44.47,4.503090909,15.17857143,2.714285714,6.550677966,0,800.2,799.6,800,772,797,802,783,1081.88,825,792.5,794.38,4.56,7.18,8.61,-0.15,11.01
13,51,44,44.48,4.503090909,15.17857143,2.714285714,6.550677966,0,800.2,799.6,800,772,797,802,783,1080,818.12,796.88,800,4.5,7.14,8.46,-0.15,11.04
13,51,45,44.5,4.503090909,15.17857143,2.714285714,6.550677966,0,800.2,799.6,800,772,797,802,783,1076.25,813.75,800,803.12,4.43,7.12,8.2,-0.15,11.01
13,51,46,44.52,4.503090909,15.17857143,2.714285714,6.550677966,0,800.2,799.7,800,772,797,802,783,1074.38,812.5,813.75,816.25,4.3,7.12,7.87,-0.15,10.95
13,51,47,44.53,4.503090909,15.17857143,2.714285714,6.550677966,0,800.2,799.7,800,772,797,802,783,1075.62,818.75,837.5,840,4.17,7.12,7.47,-0.15,10.85
