 Elapse(min.),Actual feeding rate [g/min],Total N2 flow rate [g/min],O2 flow rate [g/min],Steam flow rate [g/min],CO2 flow rate [g/min],FNC-1,FNC-2,FNC-3,TI-2,TI-3,TI-4,TI-5,PI-2,PI-3,PI-4,PI-5,CO,CO2,CH4,H2
176.87,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.6,799.5,799.8,773,790,793,781,340.62,112.5,98.75,106.25,0.42,0.14,1.94,2.22
176.88,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.6,799.4,799.7,773,790,793,781,341.88,113.75,100.0,107.5,0.51,0.14,2.52,2.78
176.9,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.6,799.4,799.7,773,790,793,781,343.12,115.0,101.88,108.12,0.62,0.15,3.13,3.36
176.92,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.6,799.4,799.7,773,790,793,782,344.38,118.75,108.12,114.38,0.62,0.15,3.13,3.85
176.93,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.6,799.4,799.7,773,790,793,782,344.38,118.75,108.12,114.38,0.69,0.16,3.65,3.85
176.95,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.6,799.3,799.7,773,790,793,782,346.88,123.75,111.88,118.12,0.76,0.16,4.2,4.35
176.97,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.6,799.3,799.7,773,790,793,782,348.12,131.25,120.62,127.5,0.81,0.2,4.66,4.74
176.98,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.6,799.3,799.7,773,790,793,782,350.62,135.62,120.62,127.5,0.87,0.2,4.97,4.99
177.0,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.7,799.2,799.7,773,790,793,782,353.12,139.38,125.0,131.25,0.88,0.2,5.2,5.19
177.02,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.6,799.2,799.7,773,790,793,782,356.25,140.62,121.88,130.0,0.88,0.2,5.2,5.29
177.03,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.6,799.2,799.7,773,790,792,782,356.25,140.62,121.88,130.0,0.92,0.21,5.33,5.29
177.05,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.6,799.1,799.7,773,790,792,782,357.5,135.62,115.0,121.88,0.93,0.21,5.36,5.3
177.07,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.6,799.1,799.7,773,790,792,782,358.75,129.38,107.5,115.0,0.92,0.22,5.3,5.24
177.08,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.7,799.1,799.6,773,790,792,782,358.75,118.12,99.38,106.25,0.92,0.22,5.15,5.09
177.1,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.7,799.0,799.6,773,790,792,782,358.75,113.75,94.38,101.25,0.87,0.22,4.96,4.89
177.12,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.7,799.0,799.6,773,790,792,782,356.88,107.5,86.88,95.0,0.87,0.22,4.96,4.61
177.13,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.6,799.0,799.6,773,790,792,782,356.88,107.5,86.88,95.0,0.86,0.22,4.69,4.61
177.15,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.6,799.0,799.6,773,790,792,782,354.38,98.75,77.5,86.25,0.81,0.24,4.42,4.34
177.17,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.6,798.9,799.5,773,790,792,782,353.12,92.5,75.62,81.88,0.78,0.24,4.14,4.05
177.18,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.7,798.9,799.5,773,790,792,782,350.62,91.25,75.62,82.5,0.74,0.24,3.9,3.8
177.2,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.6,798.9,799.6,773,790,792,782,349.38,91.88,77.5,83.75,0.72,0.22,3.68,3.6
177.22,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.6,798.8,799.5,773,790,792,782,347.5,96.25,85.0,90.0,0.72,0.22,3.68,3.47
177.23,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.7,798.8,799.5,773,790,792,782,347.5,96.25,85.0,90.0,0.72,0.24,3.55,3.47
177.25,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.7,798.8,799.5,773,790,792,782,346.88,104.38,97.5,102.5,0.72,0.24,3.53,3.45
177.27,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.7,798.8,799.5,773,790,792,782,347.5,111.25,101.88,108.12,0.76,0.24,3.59,3.53
177.28,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.7,798.8,799.4,773,790,792,782,348.12,117.5,107.5,115.0,0.78,0.26,3.74,3.67
177.3,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.7,798.7,799.4,773,790,792,782,350.0,121.88,108.75,115.62,0.84,0.24,3.97,3.92
177.32,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.7,798.7,799.4,773,790,792,782,351.25,123.12,106.25,114.38,0.84,0.24,3.97,4.2
177.33,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.7,798.7,799.4,773,790,792,782,351.25,123.12,106.25,114.38,0.87,0.26,4.25,4.2
177.35,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.7,798.7,799.4,773,790,792,782,351.25,118.75,100.0,107.5,0.93,0.26,4.57,4.47
177.37,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.7,798.7,799.4,773,790,792,782,351.25,115.62,100.0,107.5,0.96,0.28,4.93,4.84
177.38,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.7,798.6,799.4,773,790,792,782,350.0,117.5,103.12,111.25,1.02,0.28,5.3,5.18
177.4,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.7,798.6,799.4,773,790,792,782,350.62,118.75,105.62,113.75,1.03,0.28,5.65,5.46
177.42,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.7,798.6,799.4,773,790,792,782,350.62,120.62,105.0,112.5,1.08,0.29,5.97,5.75
177.43,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.7,798.6,799.4,773,789,792,782,350.62,120.62,105.0,108.75,1.08,0.29,5.97,5.97
177.45,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.7,798.5,799.4,773,789,792,782,350.62,117.5,101.25,108.75,1.1,0.29,6.23,5.97
177.47,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.7,798.5,799.4,773,789,792,782,350.62,113.75,97.5,104.38,1.11,0.29,6.39,6.11
177.48,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.7,798.5,799.3,773,789,792,782,350.62,109.38,94.38,101.25,1.11,0.3,6.52,6.19
177.5,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.7,798.5,799.3,773,789,792,782,350.62,111.25,98.12,104.38,1.11,0.3,6.53,6.19
177.52,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.7,798.4,799.3,773,789,792,782,351.25,118.12,114.38,118.12,1.1,0.3,6.46,6.09
177.53,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.7,798.4,799.3,773,789,792,782,351.25,118.12,114.38,123.75,1.1,0.3,6.46,5.96
177.55,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.7,798.4,799.3,772,789,792,782,353.12,126.25,116.88,123.75,1.08,0.3,6.31,5.96
177.57,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.7,798.3,799.3,772,789,792,782,354.38,126.25,110.62,116.88,1.03,0.3,6.08,5.72
177.58,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.8,798.2,799.3,772,789,792,782,355.62,120.0,104.38,110.62,1.0,0.3,5.83,5.46
177.6,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.8,798.2,799.3,772,789,792,782,355.62,115.0,98.12,103.12,0.94,0.29,5.54,5.16
177.62,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.8,798.2,799.3,772,789,792,782,354.38,109.38,95.0,99.38,0.94,0.29,5.54,4.91
177.63,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.8,798.2,799.3,772,789,792,782,354.38,109.38,95.0,99.38,0.93,0.29,5.31,4.91
177.65,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.7,798.1,799.3,772,789,792,782,353.75,111.88,105.0,107.5,0.92,0.29,5.09,4.7
177.67,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.8,798.1,799.3,772,789,791,782,355.62,116.88,108.12,110.62,0.88,0.29,4.97,4.55
177.68,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.8,798.1,799.3,772,789,791,782,354.38,118.75,106.25,108.75,0.88,0.29,4.94,4.51
177.7,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.7,798.1,799.3,772,789,791,782,355.62,118.75,102.5,105.62,0.92,0.29,4.97,4.54
177.72,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.8,798.1,799.3,772,789,791,782,355.62,118.12,101.88,104.38,0.92,0.29,5.07,4.64
177.73,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.8,798.0,799.2,772,789,791,782,354.38,118.12,101.88,100.0,0.92,0.29,5.07,4.76
177.75,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.8,798.0,799.2,772,789,791,782,355.62,115.62,97.5,100.0,0.93,0.29,5.21,4.76
177.77,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.8,798.0,799.2,772,789,791,782,356.25,113.75,97.5,98.75,0.94,0.29,5.37,4.91
177.78,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.8,798.0,799.2,772,789,791,782,356.25,114.38,100.0,101.88,0.96,0.29,5.55,5.06
177.8,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.7,797.9,799.2,772,789,791,782,356.25,118.12,111.25,111.25,1.0,0.29,5.73,5.22
177.82,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.7,797.9,799.2,772,789,791,782,357.5,128.12,125.0,126.88,1.02,0.29,5.91,5.38
177.83,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.7,797.9,799.2,772,789,791,782,357.5,128.12,125.0,132.5,1.02,0.29,5.91,5.54
177.85,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.7,797.9,799.2,772,789,791,782,358.75,136.25,130.0,132.5,1.03,0.29,6.07,5.54
177.87,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.7,797.8,799.2,772,789,791,782,361.88,140.62,128.12,132.5,1.07,0.3,6.22,5.65
177.88,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.7,797.7,799.2,772,789,791,782,362.5,137.5,120.0,123.75,1.08,0.3,6.35,5.74
177.9,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.7,797.7,799.2,772,789,791,782,362.5,132.5,114.38,118.75,1.1,0.3,6.49,5.81
177.92,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.7,797.7,799.2,772,789,791,782,362.5,126.25,108.12,113.75,1.11,0.32,6.65,5.91
177.93,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.7,797.6,799.2,772,789,791,782,362.5,126.25,108.12,105.62,1.11,0.32,6.65,5.91
177.95,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.7,797.6,799.2,772,789,791,782,360.62,118.12,100.0,105.62,1.14,0.32,6.81,6.0
177.97,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.7,797.6,799.1,772,789,791,782,360.0,112.5,97.5,101.88,1.14,0.32,6.99,6.15
177.98,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.7,797.5,799.1,772,789,791,782,358.75,108.12,90.0,96.25,1.14,0.32,7.14,6.25
178.0,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.8,797.5,799.1,772,789,791,782,356.88,101.25,83.12,89.38,1.15,0.32,7.26,6.34
178.02,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.7,797.5,799.1,772,788,791,782,354.38,95.62,76.88,83.75,1.15,0.32,7.26,6.38
178.03,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.7,797.5,799.1,772,788,791,782,354.38,95.62,76.88,83.75,1.14,0.32,7.33,6.38
178.05,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.7,797.4,799.1,772,788,791,782,352.5,90.0,71.25,79.38,1.14,0.32,7.33,6.36
178.07,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.7,797.4,799.1,772,788,791,782,348.12,86.88,66.88,74.38,1.11,0.32,7.28,6.29
178.08,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.7,797.4,799.1,772,788,791,782,346.25,82.5,65.0,70.62,1.1,0.32,7.18,6.18
178.1,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.7,797.4,799.1,772,788,791,782,343.12,79.38,63.75,71.25,1.1,0.32,7.07,6.05
178.12,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.7,797.4,799.1,772,788,791,782,341.25,81.88,70.0,76.25,1.1,0.32,7.07,5.91
178.13,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.7,797.4,799.1,771,788,791,782,341.25,81.88,70.0,79.38,1.08,0.32,6.95,5.91
178.15,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.7,797.3,799.1,771,788,791,782,340.0,85.62,76.88,83.12,1.07,0.32,6.86,5.8
178.17,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.7,797.3,799.1,771,788,791,782,338.75,89.38,83.12,88.75,1.07,0.32,6.8,5.72
178.18,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.7,797.3,799.1,771,788,791,782,338.75,95.0,86.25,91.88,1.07,0.3,6.79,5.69
178.2,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.6,797.3,799.1,771,788,791,782,338.12,98.75,91.25,98.12,1.08,0.32,6.84,5.72
178.22,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.6,797.3,799.1,771,788,791,782,340.0,104.38,96.25,102.5,1.08,0.32,6.84,5.79
178.23,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.7,797.3,799.1,771,788,791,782,340.0,104.38,96.25,102.5,1.1,0.32,6.95,5.79
178.25,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.6,797.3,799.1,771,788,791,782,340.62,109.38,105.0,109.38,1.1,0.32,7.11,5.91
178.27,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.6,797.2,799.0,771,788,791,782,341.88,118.75,115.62,121.25,1.11,0.32,7.3,6.06
178.28,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.7,797.1,799.0,771,788,791,782,345.0,128.12,121.25,127.5,1.14,0.32,7.5,6.22
178.3,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.6,797.1,799.0,771,788,791,782,347.5,133.75,121.88,128.12,1.14,0.32,7.71,6.38
178.32,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.6,797.1,799.0,771,788,791,782,350.0,136.88,123.75,130.62,1.14,0.32,7.71,6.53
178.33,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.6,797.1,799.0,770,787,790,782,350.0,136.88,123.75,130.62,1.15,0.32,7.89,6.53
178.35,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.6,797.0,799.0,770,787,790,782,352.5,133.75,118.12,125.0,1.17,0.32,8.04,6.62
178.37,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.6,797.0,799.0,771,787,790,782,353.12,127.5,108.12,115.0,1.17,0.32,8.14,6.71
178.38,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.6,797.0,799.0,771,787,790,782,353.12,116.88,97.5,103.12,1.17,0.32,8.19,6.74
178.4,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.6,797.0,799.0,771,787,790,782,351.25,108.12,91.25,96.88,1.15,0.32,8.17,6.72
178.42,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.6,797.0,799.0,770,787,790,782,351.25,102.5,86.88,93.75,1.15,0.34,8.07,6.65
178.43,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.6,797.0,799.0,770,787,790,782,351.25,102.5,86.88,89.38,1.15,0.34,8.07,6.5
178.45,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.6,796.9,799.0,770,787,790,782,350.0,98.75,82.5,89.38,1.14,0.34,7.9,6.5
178.47,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.6,796.9,799.0,770,787,790,782,348.12,94.38,79.38,85.62,1.1,0.32,7.66,6.3
178.48,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.6,796.9,799.0,770,787,790,782,347.5,92.5,80.0,86.25,1.08,0.34,7.34,6.04
178.5,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.6,796.9,799.0,770,787,790,782,346.25,92.5,78.75,83.75,1.02,0.32,7.03,5.75
178.52,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.6,796.9,799.0,770,787,790,782,344.38,91.25,76.88,83.75,0.99,0.32,6.65,5.46
178.53,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.6,796.9,799.0,771,787,790,782,344.38,91.25,76.88,84.38,0.99,0.32,6.65,5.18
178.55,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.6,796.9,799.0,771,787,790,782,343.12,89.38,78.75,84.38,0.96,0.32,6.36,5.18
178.57,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.6,796.9,799.0,771,787,790,782,341.88,91.88,81.88,88.75,0.94,0.32,6.08,4.95
178.58,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.6,796.9,799.0,771,787,790,782,341.88,98.12,88.75,98.12,0.93,0.32,5.92,4.8
178.6,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.6,796.9,799.0,771,787,790,782,341.88,103.12,92.5,99.38,0.93,0.32,5.82,4.72
178.62,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.6,796.9,798.9,771,787,790,782,341.88,106.25,92.5,99.38,0.93,0.32,5.8,4.72
178.63,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.6,796.9,798.9,771,787,790,782,341.88,106.25,92.5,101.25,0.93,0.32,5.8,4.8
178.65,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.6,796.9,798.9,771,787,790,782,343.12,107.5,95.62,101.25,0.93,0.32,5.86,4.8
178.67,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.6,796.9,798.9,771,787,790,782,343.75,112.5,105.0,110.62,0.93,0.32,5.97,4.9
178.68,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.6,796.9,798.9,771,787,790,782,346.25,123.12,123.12,127.5,0.94,0.32,6.15,5.05
178.7,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.6,796.9,798.8,771,787,790,782,350.0,133.75,129.38,136.25,0.96,0.32,6.34,5.21
178.72,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.6,796.8,798.8,771,787,790,782,353.12,135.62,121.25,129.38,0.99,0.3,6.57,5.41
178.73,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.6,796.8,798.8,771,787,790,782,353.12,135.62,121.25,124.38,0.99,0.3,6.57,5.59
178.75,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.6,796.8,798.8,771,787,790,782,354.38,133.12,120.0,124.38,0.99,0.32,6.78,5.59
178.77,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.6,796.8,798.8,771,787,790,782,356.25,133.75,125.0,130.0,1.0,0.3,7.0,5.75
178.78,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.5,796.8,798.8,771,787,790,782,357.5,142.5,142.5,146.88,1.0,0.3,7.16,5.88
178.8,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.5,796.8,798.8,771,787,790,782,360.62,153.12,158.12,162.5,1.0,0.3,7.29,5.97
178.82,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.5,796.8,798.8,771,786,790,782,366.25,165.62,170.62,175.0,1.0,0.3,7.35,6.03
178.83,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.5,796.8,798.8,771,786,790,782,366.25,165.62,170.62,184.38,1.0,0.3,7.35,6.0
178.85,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.5,796.8,798.8,771,786,790,782,372.5,177.5,178.12,184.38,1.0,0.32,7.34,6.0
178.87,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.5,796.7,798.8,771,786,790,782,377.5,185.62,180.62,187.5,0.96,0.3,7.25,5.91
178.88,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.5,796.7,798.8,771,786,790,782,382.5,188.75,174.38,183.75,0.96,0.3,7.1,5.79
178.9,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.5,796.7,798.8,771,786,790,782,385.62,184.38,163.75,171.88,0.93,0.3,6.85,5.56
178.92,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.5,796.7,798.8,771,786,790,782,388.12,179.38,158.75,166.25,0.92,0.32,6.59,5.35
178.93,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.5,796.7,798.8,771,786,790,782,388.12,179.38,158.75,165.0,0.92,0.32,6.59,5.35
178.95,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.5,796.7,798.7,771,786,790,782,390.62,177.5,157.5,165.0,0.87,0.3,6.28,5.09
178.97,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.5,796.7,798.7,771,786,790,782,391.88,173.75,151.25,159.38,0.87,0.3,6.0,4.85
178.98,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.5,796.7,798.7,771,786,790,782,391.88,165.62,140.0,148.75,0.86,0.3,5.68,4.61
179.0,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.5,796.7,798.7,771,786,790,782,391.88,152.5,124.38,133.75,0.84,0.3,5.43,4.39
179.02,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.5,796.7,798.7,771,786,790,782,390.0,139.38,114.38,121.88,0.84,0.3,5.43,4.21
179.03,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.5,796.8,798.7,771,786,790,782,390.0,139.38,114.38,121.88,0.81,0.3,5.18,4.21
179.05,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.5,796.8,798.7,771,786,790,782,386.88,128.12,102.5,111.25,0.81,0.3,5.04,4.07
179.07,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.5,796.8,798.7,771,787,790,782,383.75,120.62,97.5,105.62,0.8,0.29,4.96,4.01
179.08,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.5,796.9,798.7,771,787,790,782,379.38,118.12,95.62,102.5,0.81,0.29,4.97,4.03
179.1,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.5,797.0,798.7,771,787,790,782,375.62,112.5,88.12,96.25,0.84,0.29,5.07,4.1
179.12,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.6,797.0,798.7,771,787,790,782,371.88,109.38,91.25,96.88,0.86,0.29,5.24,4.22
179.13,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.6,797.1,798.7,771,787,791,782,370.0,117.5,99.38,110.62,0.86,0.29,5.24,4.39
179.15,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.6,797.3,798.7,771,787,791,782,370.0,117.5,103.12,110.62,0.88,0.3,5.44,4.39
179.17,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.6,797.3,798.7,771,787,791,782,369.38,121.88,105.0,112.5,0.93,0.3,5.73,4.6
179.18,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.6,797.4,798.7,771,787,791,782,368.12,124.38,107.5,111.88,0.99,0.3,6.05,4.84
179.2,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.6,797.6,798.7,771,787,791,782,366.88,130.0,113.75,120.0,1.07,0.3,6.45,5.11
179.22,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.6,797.8,798.7,771,787,791,783,366.88,133.12,113.75,120.0,1.11,0.34,6.84,5.41
179.23,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.6,797.8,798.7,771,787,791,783,366.88,133.12,113.75,123.12,1.11,0.34,6.84,5.74
179.25,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.6,798.0,798.7,771,787,791,783,366.88,136.25,116.88,123.12,1.25,0.35,7.28,5.74
179.27,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.7,798.1,798.7,771,787,792,783,366.88,139.38,120.62,126.25,1.34,0.36,7.66,6.03
179.28,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.7,798.1,798.7,771,787,792,783,368.12,143.12,126.88,132.5,1.49,0.4,8.03,6.28
179.3,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.7,798.3,798.7,771,787,792,783,369.38,151.88,137.5,143.12,1.61,0.45,8.31,6.44
179.32,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.7,798.5,798.7,771,787,792,783,371.88,158.75,143.75,148.75,1.77,0.49,8.52,6.56
179.33,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.8,798.5,798.7,771,787,792,783,371.88,158.75,143.75,155.62,1.77,0.49,8.52,6.61
179.35,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.8,798.7,798.7,771,787,792,783,374.38,164.38,151.88,155.62,1.9,0.55,8.63,6.61
179.37,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.8,798.9,798.7,771,787,792,783,378.12,173.12,165.62,169.38,2.07,0.64,8.66,6.6
179.38,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.8,799.1,798.7,771,787,792,783,381.88,183.75,173.12,178.75,2.2,0.71,8.61,6.5
